sno,season,transect,tcode,eventDate,fielddate,tlength,verbatimIdentification,vernacularName,scientificName,taxonRank,taxonRemarks,verbatimCoordinateSystem,verbatimSRS,georeferenceRemarks,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,habitat,individualCount,occurrenceStatus,occurrenceRemarks
1729,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711823,1136208,76.9340594971586,10.272761867998,tea,1,present,NA
1730,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713058,1138100,76.945435923702,10.2897965618147,tea,1,present,NA
1731,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,skink,Skink,Scincidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713072,1140330,76.9456873411644,10.3099531260683,tea,1,present,NA
1732,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711810,1136201,76.9339404621463,10.2726993009561,tea,1,present,NA
1733,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711945,1137034,76.9352184276076,10.2802216301701,tea,1,present,NA
1734,monsoon,Nallamudi,s8,2011-09-25,25/09/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712030,1137444,76.9360168140901,10.2839230779867,tea,1,present,NA
1735,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713128,1140060,76.946183519659,10.3075094762908,tea,1,present,NA
1736,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,cockroach,Cockroach,Blattodea,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713130,1139837,76.9461894002385,10.3054936346683,tea,1,present,NA
1737,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,cockroach,Cockroach,Blattodea,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713183,1139651,76.9466628521062,10.3038094393288,tea,1,present,NA
1738,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713136,1139401,76.9462199784358,10.301552232481,tea,1,present,NA
1739,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713056,1139089,76.94547246489,10.2987364071537,tea,1,present,NA
1740,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713085,1138941,76.9457289618119,10.2973970190376,tea,1,present,NA
1741,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712561,1137752,76.940880388815,10.2866781485962,tea,1,present,NA
1742,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711836,1136361,76.9341865580006,10.274144163823,tea,1,present,NA
1743,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713234,1140735,76.947188566708,10.3136050740717,tea,1,present,NA
1744,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711942,1137007,76.9351895601775,10.2799777344936,tea,2,present,NA
1745,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711840,1136445,76.9342276840932,10.2749032420102,tea,1,present,BULL Frog
1746,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711814,1136203,76.933977079844,10.2727171617069,tea,1,present,NA
1747,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711963,1135710,76.9353098853184,10.2682527059089,tea,1,present,NA
1748,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712033,1135605,76.9359429878763,10.2672997745923,tea,1,present,NA
1749,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712086,1135417,76.9364163677588,10.2655975125246,tea,1,present,NA
1750,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712139,1135344,76.9368960689735,10.2649347618707,tea,3,present,NA
1751,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712152,1135271,76.9370107009233,10.264274190014,tea,2,present,BULL Frog
1752,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712077,1135126,76.9363182275372,10.262967586119,tea,1,present,NA
1753,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711924,1134792,76.9349035038213,10.2599568070061,tea,1,present,NA
1754,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713104,1140283,76.9459768267981,10.3095265269744,tea,1,present,NA
1755,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713137,1139392,76.9462286069339,10.3014708251275,tea,1,present,NA
1756,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713058,1139087,76.9454906092859,10.2987182190386,tea,1,present,NA
1757,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713085,1138939,76.9457288509506,10.2973789407112,tea,1,present,NA
1758,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713119,1138858,76.9460346985152,10.2966449020779,tea,1,present,NA
1759,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712620,1137797,76.941421386137,10.287081684466,tea,1,present,NA
1760,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711864,1137347,76.9344963506964,10.2830553241653,tea,1,present,NA
1761,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712243,1137663,76.9379729941428,10.2858910406111,tea,2,present,NA
1762,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,glow worm,Glowworm,Lampyridae,family,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713067,1139169,76.945577303661,10.2994589363566,tea,1,present,NA
1763,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snake,Green vine snake,Ahaetulla,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713054,1140358,76.9455245918899,10.3102072116857,tea,1,present,green vine snake
1764,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713056,1138071,76.9454160629577,10.2895345355983,tea,1,present,NA
1765,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711990,1137415,76.9356501268456,10.2836631222219,tea,1,present,NA
1766,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713107,1140277,76.9460038775782,10.3094721271495,tea,1,present,NA
1767,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713137,1139392,76.9462286069339,10.3014708251275,tea,1,present,NA
1768,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713033,1138650,76.9452382028677,10.2947694756988,tea,1,present,NA
1769,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711863,1137342,76.9344869482982,10.2830101825087,tea,1,present,NA
1770,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711814,1136203,76.933977079844,10.2727171617069,tea,1,present,NA
1771,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711812,1136129,76.9339547590099,10.2720483667811,tea,1,present,NA
1772,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711864,1135948,76.9344194102639,10.2704094339551,tea,1,present,NA
1773,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712087,1135414,76.9364253295108,10.2655703403673,tea,1,present,NA
1774,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,spider,Spider,Araneae,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713207,1140645,76.9469371097062,10.3127930362187,tea,1,present,NA
1775,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,spider,Spider,Araneae,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712137,1137598,76.9370019173258,10.2853092792247,tea,1,present,NA
1776,monsoon,Nallamudi,s9,2011-10-03,03/10/2011,9.3,spider,Spider,Araneae,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712087,1135421,76.936425714453,10.2656336149839,tea,1,present,NA
1777,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713058,1138103,76.9454360898439,10.2898236793217,tea,1,present,NA
1778,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713082,1140319,76.9457780101605,10.3098531457529,tea,1,present,NA
1779,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712246,1137669,76.9380007069313,10.2859451120334,tea,1,present,NA
1780,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712061,1137513,76.9363035601891,10.2845450931067,tea,4,present,NA
1781,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711975,1137407,76.9355127775835,10.2835916264481,tea,1,present,NA
1782,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711945,1137039,76.9352187027954,10.2802668263165,tea,1,present,NA
1783,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711843,1136391,76.9342520962118,10.274414959826,tea,1,present,NA
1784,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712093,1135150,76.9364655734613,10.263183656494,tea,1,present,NA
1785,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712089,1134891,76.9364148290814,10.2608427129679,tea,1,present,NA
1786,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712046,1134875,76.936021506372,10.2607004258476,tea,1,present,NA
1787,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713074,1140153,76.9456957745326,10.3083530853955,tea,1,present,NA
1788,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713093,1140117,76.9458672069284,10.3080266316579,tea,1,present,NA
1789,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713156,1139987,76.9464350483758,10.3068480790778,tea,1,present,NA
1790,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713195,1139693,76.9467747161906,10.3041884243277,tea,1,present,NA
1791,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712983,1138378,76.9447667629917,10.2923135643018,tea,1,present,NA
1792,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712865,1137885,76.9436624449998,10.2878637186851,tea,1,present,NA
1793,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712622,1137801,76.9414398617776,10.2871177317977,tea,1,present,NA
1794,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712336,1137748,76.938826522607,10.286654292905,tea,1,present,NA
1795,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,glow worm,Glowworm,Lampyridae,family,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713108,1138894,76.9459362908858,10.2969709157913,tea,1,present,NA
1796,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,grasshopper,Grasshopper,Orthoptera,order,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712218,1137629,76.9377429368662,10.285585072664,tea,1,present,NA
1797,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713013,1138592,76.9450524395847,10.2942463011971,tea,1,present,NA
1798,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712980,1138385,76.9447397682695,10.2923770030195,tea,1,present,NA
1799,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712985,1138379,76.9447850732643,10.2923224937929,tea,1,present,NA
1800,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713043,1138345,76.945312581931,10.2920119808966,tea,1,present,NA
1801,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713050,1138049,76.9453600804853,10.2893360029226,tea,1,present,NA
1802,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713000,1137950,76.944898231766,10.2884438665739,tea,1,present,NA
1803,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712867,1137886,76.9436807549728,10.2878726482937,tea,1,present,NA
1804,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713191,1139684,76.9467377056052,10.3041072917756,tea,1,present,NA
1805,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712519,1137755,76.9404972075193,10.286707563387,tea,1,present,NA
1806,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711818,1136208,76.9340138624323,10.2727621401725,tea,1,present,NA
1807,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711814,1136127,76.9339729029457,10.2720301794418,tea,2,present,NA
1808,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712026,1135624,76.935880145161,10.26747190123,tea,1,present,NA
1809,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,snail,Snail,Gastropoda,class,mollusca,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712064,1134961,76.936190511548,10.2614768202978,tea,1,present,NA
1810,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,jungle palm squirrel,Jungle striped squirrel,Funambulus tristriatus,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711820,1136706,76.9340594941843,10.2772635720684,tea,1,present,NA
1811,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,jungle palm squirrel,Jungle striped squirrel,Funambulus tristriatus,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712052,1135572,76.9361145819384,10.2670004451604,tea,1,present,NA
1812,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713074,1139179,76.9456417516036,10.2995489436734,tea,2,present,NA
1813,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711865,1136227,76.934443873336,10.2729313269928,tea,1,present,NA
1814,monsoon,Nallamudi,s10,2011-10-14,14/10/2011,9.3,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713260,1140930,76.9474367327141,10.3153662766327,tea,2,present,NA
1815,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,712850,1137880,76.9435252585187,10.2878193445325,tea,1,present,coral snake
1816,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711870,1136235,76.9344899478914,10.2730033686513,tea,1,present,NA
1817,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,711982,1137410,76.9355768335172,10.2836183623858,tea,3,present,NA
1818,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713028,1138524,76.9451855851697,10.2936308148705,tea,1,present,NA
1819,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713046,1138169,76.9453302163947,10.290420922631,tea,3,present,NA
1820,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713057,1138086,76.9454260210105,10.2896700682925,tea,1,present,NA
1821,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713531,1141504,76.949942396008,10.3205398123437,tea,1,present,NA
1822,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713497,1141506,76.9496321474082,10.3205597650342,tea,1,present,NA
1823,monsoon,Nallamudi,s11,2011-10-23,23/10/2011,9.3,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,713057,1138070,76.9454251349438,10.2895254415855,tea,1,present,NA
