transect,verbatimroute,sno,canopycover,canopyoverlap,verticaloverlap,habcode,habno,longitude,latitude
Chinnakallar,chinnakallar,56,0,0,0,tt,1,76.98529,10.28958
Chinnakallar,chinnakallar,57,1,1,0,tt,1,76.98527,10.28981
Chinnakallar,chinnakallar,58,1,1,0,tt,1,76.98536,10.29001
Chinnakallar,chinnakallar,59,0,0,0,tt,1,76.98556,10.29012
Chinnakallar,chinnakallar,60,0,0,0,tt,1,76.98578,10.29014
Chinnakallar,chinnakallar,61,0,0,0,tt,1,76.98601,10.29012
Chinnakallar,chinnakallar,62,1,1,0,tt,1,76.98623,10.29008
Chinnakallar,chinnakallar,63,1,1,0,tt,1,76.98644,10.2901
Chinnakallar,chinnakallar,64,1,1,0,tt,1,76.9865,10.29031
Chinnakallar,chinnakallar,65,1,1,0,tt,1,76.98655,10.29053
Chinnakallar,chinnakallar,66,1,1,0,tt,1,76.9867,10.2907
Chinnakallar,chinnakallar,67,0,0,0,tt,1,76.98683,10.29084
Chinnakallar,chinnakallar,68,1,1,0,tt,1,76.98705,10.29088
Chinnakallar,chinnakallar,69,0,0,0,tt,1,76.98727,10.29084
Chinnakallar,chinnakallar,70,1,1,0,tt,1,76.98749,10.29087
Chinnakallar,chinnakallar,71,0,0,0,tt,1,76.98769,10.29097
Chinnakallar,chinnakallar,72,0,0,0,tt,1,76.98791,10.29091
Chinnakallar,chinnakallar,73,1,1,0,tt,1,76.9881,10.29078
Chinnakallar,chinnakallar,74,1,1,0,tt,1,76.98828,10.29064
Chinnakallar,chinnakallar,75,0,0,0,tt,1,76.98847,10.29052
Chinnakallar,chinnakallar,76,0,0,0,tt,1,76.98869,10.29046
Chinnakallar,chinnakallar,77,0,0,0,tt,1,76.98892,10.29047
Chinnakallar,chinnakallar,78,0,0,0,tt,1,76.98914,10.29048
Chinnakallar,chinnakallar,79,0,0,0,tt,1,76.98936,10.29043
Chinnakallar,chinnakallar,80,1,1,0,tt,1,76.98957,10.29035
Chinnakallar,chinnakallar,81,1,1,0,tt,1,76.98979,10.29038
Chinnakallar,chinnakallar,82,1,1,0,tt,1,76.98999,10.29048
Chinnakallar,chinnakallar,83,1,1,0,tt,1,76.9902,10.29042
Chinnakallar,chinnakallar,84,1,1,0,tt,1,76.99031,10.29023
Chinnakallar,chinnakallar,85,0,0,0,tt,1,76.99046,10.29006
Chinnakallar,chinnakallar,86,0,0,0,tt,1,76.9906,10.2899
Chinnakallar,chinnakallar,87,0,0,0,tt,1,76.99073,10.28971
Chinnakallar,chinnakallar,88,1,1,0,tt,1,76.99092,10.2896
Chinnakallar,chinnakallar,89,1,1,0,tt,1,76.99115,10.28958
Chinnakallar,chinnakallar,90,0,0,0,tt,1,76.99137,10.28955
Chinnakallar,chinnakallar,91,1,1,0,tt,1,76.9916,10.28954
Chinnakallar,chinnakallar,92,0,0,0,tt,1,76.99183,10.28952
Chinnakallar,chinnakallar,93,0,0,0,tt,1,76.99206,10.28952
Chinnakallar,chinnakallar,94,0,0,0,tt,1,76.99228,10.28951
Chinnakallar,chinnakallar,95,0,0,0,tt,1,76.99249,10.28943
Chinnakallar,chinnakallar,96,0,0,0,tt,1,76.99255,10.28922
Chinnakallar,chinnakallar,97,0,0,0,tt,1,76.99258,10.289
Chinnakallar,chinnakallar,98,0,0,0,tt,1,76.99264,10.28878
Chinnakallar,chinnakallar,99,1,1,0,tt,1,76.99276,10.28859
Chinnakallar,chinnakallar,100,1,1,0,tt,1,76.99295,10.28848
Chinnakallar,chinnakallar,101,0,0,0,tt,1,76.99317,10.28845
Chinnakallar,chinnakallar,102,1,1,0,tt,1,76.99334,10.28859
Chinnakallar,chinnakallar,103,0,0,0,tt,1,76.99354,10.28864
Chinnakallar,chinnakallar,104,1,1,0,tt,1,76.99375,10.28856
Chinnakallar,chinnakallar,105,1,1,0,tt,1,76.99398,10.28853
Chinnakallar,chinnakallar,106,1,1,0,tt,1,76.9942,10.2885
Chinnakallar,chinnakallar,107,1,1,0,tt,1,76.99441,10.28845
Chinnakallar,chinnakallar,108,0,0,0,tt,1,76.99462,10.28854
Chinnakallar,chinnakallar,109,0,0,0,tt,1,76.99478,10.28869
Chinnakallar,chinnakallar,110,0,0,0,tt,1,76.99495,10.28885
Chinnakallar,chinnakallar,111,0,0,0,tt,1,76.99509,10.28902
Chinnakallar,chinnakallar,112,0,0,0,tt,1,76.99529,10.2891
Chinnakallar,chinnakallar,113,0,0,0,tt,1,76.99552,10.2891
Chinnakallar,chinnakallar,114,0,0,0,tt,1,76.99574,10.28915
Chinnakallar,chinnakallar,115,0,0,0,tt,1,76.99596,10.28911
Chinnakallar,chinnakallar,116,0,0,0,tt,1,76.9961,10.28894
Chinnakallar,chinnakallar,117,1,1,0,tt,1,76.99612,10.28872
Chinnakallar,chinnakallar,118,1,1,0,tt,1,76.99615,10.2885
Chinnakallar,chinnakallar,119,1,1,0,tt,1,76.99634,10.28839
Chinnakallar,chinnakallar,120,0,0,0,tt,1,76.99657,10.28837
Chinnakallar,chinnakallar,121,1,1,0,tf,2,76.99676,10.28847
Chinnakallar,chinnakallar,122,1,1,0,tf,2,76.99695,10.28859
Chinnakallar,chinnakallar,123,1,1,0,tf,2,76.99716,10.28867
Chinnakallar,chinnakallar,124,1,1,0,tf,2,76.99738,10.28867
Chinnakallar,chinnakallar,125,1,1,0,tf,2,76.99761,10.28862
Chinnakallar,chinnakallar,126,1,1,0,tf,2,76.99783,10.28867
Chinnakallar,chinnakallar,127,0,0,0,tf,2,76.99803,10.28877
Chinnakallar,chinnakallar,128,1,1,1,tf,2,76.99823,10.28887
Chinnakallar,chinnakallar,129,1,1,0,tf,2,76.99845,10.28893
Chinnakallar,chinnakallar,130,0,0,0,tf,2,76.99868,10.28894
Chinnakallar,chinnakallar,131,0,0,0,tf,2,76.9989,10.28889
Chinnakallar,chinnakallar,132,1,1,0,tf,2,76.99908,10.28875
Chinnakallar,chinnakallar,133,1,1,0,tf,2,76.99923,10.28859
Chinnakallar,chinnakallar,134,1,1,0,tf,2,76.99942,10.28846
Chinnakallar,chinnakallar,135,0,0,0,tf,2,76.9996,10.28833
Chinnakallar,chinnakallar,136,0,0,0,tf,2,76.99979,10.28821
Chinnakallar,chinnakallar,137,0,0,0,tf,2,77.00001,10.28814
Chinnakallar,chinnakallar,138,0,0,0,tf,2,77.00021,10.28804
Chinnakallar,chinnakallar,139,1,1,0,tf,2,77.00043,10.28799
Chinnakallar,chinnakallar,140,1,2,1,tf,2,77.00062,10.28811
Chinnakallar,chinnakallar,141,1,2,1,tf,2,77.00076,10.28829
Chinnakallar,chinnakallar,142,1,2,1,tf,2,77.00095,10.28834
Chinnakallar,chinnakallar,143,1,2,1,tf,2,77.00117,10.28827
Chinnakallar,chinnakallar,144,1,1,0,tf,2,77.00139,10.28822
Chinnakallar,chinnakallar,145,1,1,0,tf,2,77.00162,10.28823
Chinnakallar,chinnakallar,146,1,1,0,tf,2,77.00184,10.28826
Chinnakallar,chinnakallar,147,1,1,0,tf,2,77.00206,10.28832
Chinnakallar,chinnakallar,148,1,1,0,tf,2,77.00227,10.28842
Chinnakallar,chinnakallar,149,1,1,0,tf,2,77.0024,10.28852
Chinnakallar,chinnakallar,150,1,1,0,tf,2,77.00253,10.2887
Chinnakallar,chinnakallar,151,1,1,0,tf,2,77.00269,10.28885
Chinnakallar,chinnakallar,152,1,1,1,tf,2,77.00291,10.28884
Chinnakallar,chinnakallar,153,1,1,0,tf,2,77.00313,10.28877
Chinnakallar,chinnakallar,154,1,1,0,tf,2,77.00335,10.28872
Chinnakallar,chinnakallar,155,1,1,0,tf,2,77.00358,10.2887
Chinnakallar,chinnakallar,156,1,1,0,tf,2,77.0038,10.28865
Chinnakallar,chinnakallar,157,1,1,0,tf,2,77.00403,10.28865
Chinnakallar,chinnakallar,158,1,2,1,tf,2,77.00425,10.28868
Chinnakallar,chinnakallar,159,1,1,0,tf,2,77.00447,10.28876
Chinnakallar,chinnakallar,160,1,2,1,tf,2,77.00468,10.28884
Chinnakallar,chinnakallar,161,0,0,0,tf,2,77.0049,10.2889
Chinnakallar,chinnakallar,162,0,0,0,tf,2,77.0051,10.2888
Chinnakallar,chinnakallar,163,0,0,0,tf,2,77.00532,10.28874
Chinnakallar,chinnakallar,164,0,0,0,ft,2,77.00549,10.28887
Chinnakallar,chinnakallar,165,0,0,0,ft,2,77.00561,10.28906
Chinnakallar,chinnakallar,166,1,2,1,ft,2,77.00581,10.28911
Chinnakallar,chinnakallar,167,0,0,0,ft,2,77.00603,10.28914
Chinnakallar,chinnakallar,168,1,1,0,ft,2,77.00622,10.28926
Chinnakallar,chinnakallar,169,0,0,0,ft,2,77.0064,10.28939
Chinnakallar,chinnakallar,170,0,0,0,ft,2,77.00662,10.28945
Chinnakallar,chinnakallar,171,0,0,0,ft,2,77.00685,10.28944
Chinnakallar,chinnakallar,172,0,0,0,ft,2,77.00707,10.28949
Chinnakallar,chinnakallar,173,0,0,0,ft,2,77.00723,10.28965
Chinnakallar,chinnakallar,174,0,0,0,ft,2,77.00731,10.28985
Chinnakallar,chinnakallar,175,0,0,0,ft,2,77.00745,10.29003
Chinnakallar,chinnakallar,176,0,0,0,ft,2,77.00759,10.29022
Chinnakallar,chinnakallar,177,0,0,0,ff,3,77.00775,10.29038
Chinnakallar,chinnakallar,178,1,1,0,ff,3,77.00787,10.29056
Chinnakallar,chinnakallar,179,0,0,0,ff,3,77.00805,10.2907
Chinnakallar,chinnakallar,180,1,1,0,ff,3,77.00828,10.2907
Chinnakallar,chinnakallar,181,0,0,0,ff,3,77.00849,10.29063
Chinnakallar,chinnakallar,182,1,1,0,ff,3,77.00869,10.29052
Chinnakallar,chinnakallar,183,1,1,0,ff,3,77.00891,10.29046
Chinnakallar,chinnakallar,184,1,1,0,ff,3,77.00913,10.29045
Chinnakallar,chinnakallar,185,0,0,0,tt,1,77.00936,10.29048
Chinnakallar,chinnakallar,186,1,1,0,tt,1,77.00955,10.29038
Chinnakallar,chinnakallar,187,1,1,0,tt,1,77.00973,10.29026
Chinnakallar,chinnakallar,188,1,1,0,tt,1,77.00996,10.2903
Chinnakallar,chinnakallar,189,0,0,0,tt,1,77.01018,10.29035
Chinnakallar,chinnakallar,190,1,1,0,tt,1,77.0104,10.29041
Chinnakallar,chinnakallar,191,1,1,0,tt,1,77.01062,10.29045
Chinnakallar,chinnakallar,192,1,1,1,tt,1,77.01077,10.2903
Chinnakallar,chinnakallar,193,0,0,0,tt,1,77.01078,10.29008
Chinnakallar,chinnakallar,194,0,0,0,tt,1,77.01073,10.28986
Chinnakallar,chinnakallar,195,1,1,0,tt,1,77.01082,10.28966
Chinnakallar,chinnakallar,196,1,1,0,tt,1,77.01102,10.28957
Chinnakallar,chinnakallar,197,1,1,0,tt,1,77.01123,10.28947
Chinnakallar,chinnakallar,198,1,1,0,tt,1,77.01141,10.28934
Chinnakallar,chinnakallar,199,0,0,0,tt,1,77.01162,10.28939
Chinnakallar,chinnakallar,200,0,0,0,tt,1,77.01169,10.2896
Chinnakallar,chinnakallar,201,1,1,0,tt,1,77.0118,10.28979
Chinnakallar,chinnakallar,202,1,1,0,tt,1,77.012,10.2899
Chinnakallar,chinnakallar,203,1,1,0,tt,1,77.01219,10.29002
Chinnakallar,chinnakallar,204,1,1,1,tt,1,77.01228,10.29022
Chinnakallar,chinnakallar,205,1,1,0,tt,1,77.01225,10.29044
Chinnakallar,chinnakallar,206,1,1,0,tt,1,77.0121,10.2906
Chinnakallar,chinnakallar,207,1,1,0,tt,1,77.01189,10.29069
Chinnakallar,chinnakallar,208,1,1,0,tt,1,77.01188,10.2909
Chinnakallar,chinnakallar,209,1,1,1,tt,1,77.01202,10.29108
Chinnakallar,chinnakallar,210,1,1,0,tt,1,77.01215,10.29126
Chinnakallar,chinnakallar,211,0,0,0,tt,1,77.01225,10.29147
Chinnakallar,chinnakallar,212,1,1,0,tf,2,77.01241,10.29161
Chinnakallar,chinnakallar,213,1,1,1,tf,2,77.01262,10.29169
Chinnakallar,chinnakallar,214,1,1,0,tf,2,77.01283,10.29178
Chinnakallar,chinnakallar,215,1,1,1,tf,2,77.01302,10.29189
Chinnakallar,chinnakallar,216,1,1,1,tt,1,77.01321,10.29203
Chinnakallar,chinnakallar,217,1,1,0,tt,1,77.01343,10.29208
Chinnakallar,chinnakallar,218,1,1,0,tt,1,77.01365,10.29212
Chinnakallar,chinnakallar,219,1,1,0,tt,1,77.01384,10.29224
Chinnakallar,chinnakallar,220,1,1,0,tt,1,77.01391,10.29245
Chinnakallar,chinnakallar,221,0,0,0,tt,1,77.01395,10.29267
Chinnakallar,chinnakallar,222,0,0,0,tt,1,77.01414,10.29279
Chinnakallar,chinnakallar,223,0,0,0,tt,1,77.01436,10.29281
Chinnakallar,chinnakallar,224,0,0,0,tt,1,77.01454,10.29295
Chinnakallar,chinnakallar,225,1,1,0,tt,1,77.01473,10.29308
Chinnakallar,chinnakallar,226,1,1,0,tt,1,77.01495,10.29314
Chinnakallar,chinnakallar,227,1,1,0,tt,1,77.01515,10.29324
Chinnakallar,chinnakallar,228,1,1,0,tt,1,77.01534,10.29336
Chinnakallar,chinnakallar,229,1,1,0,tt,1,77.01556,10.2934
Chinnakallar,chinnakallar,230,1,1,0,tt,1,77.01578,10.29337
Chinnakallar,chinnakallar,231,1,1,0,tt,1,77.01601,10.29341
Chinnakallar,chinnakallar,232,1,1,0,tt,1,77.01622,10.29347
Chinnakallar,chinnakallar,233,0,0,0,tt,1,77.01644,10.29354
Chinnakallar,chinnakallar,234,0,0,0,tt,1,77.01664,10.29366
Chinnakallar,chinnakallar,235,1,1,0,tt,1,77.0168,10.29381
Chinnakallar,chinnakallar,236,1,1,0,tt,1,77.01693,10.294
Chinnakallar,chinnakallar,237,1,1,0,tt,1,77.01693,10.29422
Chinnakallar,chinnakallar,238,0,0,0,ft,2,77.01696,10.29444
Chinnakallar,chinnakallar,239,0,0,0,ft,2,77.01709,10.29462
Chinnakallar,chinnakallar,240,1,1,0,ft,2,77.01731,10.29466
Chinnakallar,chinnakallar,241,0,0,0,ft,2,77.0175,10.29475
Chinnakallar,chinnakallar,242,0,0,0,ft,2,77.01752,10.29497
Chinnakallar,chinnakallar,243,0,0,0,ft,2,77.01754,10.2952
Chinnakallar,chinnakallar,244,0,0,0,ft,2,77.01749,10.29541
Chinnakallar,chinnakallar,245,1,1,0,ft,2,77.01735,10.29558
Chinnakallar,chinnakallar,246,0,0,0,ft,2,77.01731,10.29579
Chinnakallar,chinnakallar,247,0,0,0,ff,3,77.01737,10.29601
Chinnakallar,chinnakallar,248,1,1,0,ff,3,77.01744,10.29622
Chinnakallar,chinnakallar,249,1,1,0,ff,3,77.01745,10.29645
Chinnakallar,chinnakallar,250,1,1,0,ff,3,77.01737,10.29666
Chinnakallar,chinnakallar,251,1,1,0,ff,3,77.01739,10.29688
Chinnakallar,chinnakallar,252,1,1,0,ff,3,77.01759,10.29682
Chinnakallar,chinnakallar,253,1,2,1,ff,3,77.0178,10.29675
Chinnakallar,chinnakallar,254,1,1,0,ft,2,77.01797,10.29689
Chinnakallar,chinnakallar,255,0,0,0,ft,2,77.01811,10.29706
Chinnakallar,chinnakallar,256,1,1,0,ft,2,77.01824,10.29725
Chinnakallar,chinnakallar,257,1,1,0,ft,2,77.0184,10.29741
Chinnakallar,chinnakallar,258,0,0,0,ft,2,77.01858,10.29754
Chinnakallar,chinnakallar,259,1,1,0,ft,2,77.01877,10.29767
Chinnakallar,chinnakallar,260,0,0,0,ft,2,77.01893,10.29783
Chinnakallar,chinnakallar,261,0,0,0,ft,2,77.01904,10.29802
Chinnakallar,chinnakallar,262,0,0,0,ft,2,77.01924,10.29802
Chinnakallar,chinnakallar,263,0,0,0,ft,2,77.01942,10.29788
Chinnakallar,chinnakallar,264,0,0,0,ft,2,77.01962,10.29777
Chinnakallar,chinnakallar,265,0,0,0,ft,2,77.01981,10.29765
Chinnakallar,chinnakallar,266,0,0,0,ft,2,77.02002,10.29755
Chinnakallar,chinnakallar,267,0,0,0,ft,2,77.02023,10.29747
Chinnakallar,chinnakallar,268,1,1,0,ft,2,77.02046,10.29747
Chinnakallar,chinnakallar,269,0,0,0,ft,2,77.02068,10.29752
Chinnakallar,chinnakallar,270,0,0,0,ft,2,77.02087,10.29763
Chinnakallar,chinnakallar,271,0,0,0,ft,2,77.02107,10.29775
Chinnakallar,chinnakallar,272,0,0,0,ft,2,77.02129,10.29781
Chinnakallar,chinnakallar,273,0,0,0,ft,2,77.02149,10.29791
Chinnakallar,chinnakallar,274,0,0,0,ft,2,77.02168,10.29803
Chinnakallar,chinnakallar,275,0,0,0,ft,2,77.02187,10.29816
Chinnakallar,chinnakallar,276,0,0,0,ft,2,77.02207,10.29827
Neerar Dam,neerar dam,1,0,0,0,ff,3,76.982887341,10.273924358
Neerar Dam,neerar dam,2,0,0,0,ff,3,76.9826820521,10.2738273157
Neerar Dam,neerar dam,3,0,0,0,ff,3,76.9824807691,10.2737247886
Neerar Dam,neerar dam,4,0,0,0,ff,3,76.9822610775,10.2736701669
Neerar Dam,neerar dam,5,0,0,0,ff,3,76.9820727148,10.273543748
Neerar Dam,neerar dam,6,0,0,0,ff,3,76.9818612844,10.2734616367
Neerar Dam,neerar dam,7,1,1,0,ff,3,76.981660757,10.2733567558
Neerar Dam,neerar dam,8,1,1,0,ff,3,76.9814856861,10.2732137412
Neerar Dam,neerar dam,9,1,1,0,ff,3,76.9813288122,10.2730537088
Neerar Dam,neerar dam,10,1,1,0,ff,3,76.9811300065,10.2730662137
Neerar Dam,neerar dam,11,1,1,0,ff,3,76.9809718293,10.2732272847
Neerar Dam,neerar dam,12,1,1,0,ff,3,76.9807673975,10.2732703254
Neerar Dam,neerar dam,13,1,1,0,ff,3,76.980665563,10.2730723171
Neerar Dam,neerar dam,14,1,1,1,ff,3,76.9806604416,10.2728481711
Neerar Dam,neerar dam,15,1,1,0,ff,3,76.9806610497,10.2726255371
Neerar Dam,neerar dam,16,1,1,0,ff,3,76.980490714,10.2725062105
Neerar Dam,neerar dam,17,1,1,0,ff,3,76.9802666023,10.2725408567
Neerar Dam,neerar dam,18,1,1,0,ff,3,76.9800881661,10.2726759946
Neerar Dam,neerar dam,19,1,1,0,ff,3,76.9798846261,10.2727780844
Neerar Dam,neerar dam,20,1,1,0,ff,3,76.9798189333,10.2729898859
Neerar Dam,neerar dam,21,1,1,0,ff,3,76.9796729062,10.273158192
Neerar Dam,neerar dam,22,1,1,0,ff,3,76.9794520677,10.2732029663
Neerar Dam,neerar dam,23,0,0,0,ff,3,76.9792249676,10.2732147058
Neerar Dam,neerar dam,24,0,0,0,ff,3,76.9790171171,10.2733047655
Neerar Dam,neerar dam,25,1,1,0,ff,3,76.9788297195,10.2734260843
Neerar Dam,neerar dam,26,1,1,1,ff,3,76.9787453194,10.2732691303
Neerar Dam,neerar dam,27,1,1,1,ff,3,76.9787751696,10.2730459412
Neerar Dam,neerar dam,28,0,0,0,ff,3,76.9788671778,10.2728391562
Neerar Dam,neerar dam,29,0,0,0,ft,2,76.9789380469,10.2726282861
Neerar Dam,neerar dam,30,1,1,0,ft,2,76.9788185294,10.2724693942
Neerar Dam,neerar dam,31,1,1,0,ft,2,76.9786208416,10.2724933603
Neerar Dam,neerar dam,32,1,1,0,ft,2,76.9784798374,10.2726575392
Neerar Dam,neerar dam,33,1,1,0,ft,2,76.9782627785,10.2726534601
Neerar Dam,neerar dam,34,1,1,0,ft,2,76.9781740796,10.2724483796
Neerar Dam,neerar dam,35,0,0,0,ft,2,76.9779667591,10.2724502542
Neerar Dam,neerar dam,36,0,0,0,ft,2,76.9777673149,10.2725597172
Neerar Dam,neerar dam,37,0,0,0,ft,2,76.9775500365,10.2726243603
Neerar Dam,neerar dam,38,1,1,0,ft,2,76.9773227794,10.2726141348
Neerar Dam,neerar dam,39,0,0,0,ft,2,76.9771278072,10.2725165795
Neerar Dam,neerar dam,40,0,0,0,ft,2,76.9769225603,10.2724191183
Neerar Dam,neerar dam,41,0,0,0,ft,2,76.9767050361,10.2723518256
Neerar Dam,neerar dam,42,1,1,0,ft,2,76.9764927549,10.2722708262
Neerar Dam,neerar dam,43,1,1,0,ft,2,76.9762693571,10.2722950512
Neerar Dam,neerar dam,44,1,1,0,ft,2,76.9761551018,10.2724788976
Neerar Dam,neerar dam,45,1,1,0,ft,2,76.9761392965,10.2726992812
Neerar Dam,neerar dam,46,0,0,0,ft,2,76.9760249753,10.272584986
Neerar Dam,neerar dam,47,1,1,0,ft,2,76.9760349618,10.2723608986
Neerar Dam,neerar dam,48,0,0,0,ft,2,76.9759838986,10.2721450737
Neerar Dam,neerar dam,49,1,1,0,ft,2,76.9757913878,10.272033412
Neerar Dam,neerar dam,50,0,0,0,ft,2,76.9755743881,10.272081282
Neerar Dam,neerar dam,51,1,1,0,ft,2,76.9753725966,10.2721842772
Neerar Dam,neerar dam,52,0,0,0,ft,2,76.9751627841,10.2722677558
Neerar Dam,neerar dam,53,0,0,0,tt,1,76.9749782454,10.2724005798
Neerar Dam,neerar dam,54,0,0,0,tt,1,76.9748468008,10.2725781301
Neerar Dam,neerar dam,55,0,0,0,tt,1,76.974925265,10.2727811218
Neerar Dam,neerar dam,56,0,0,0,tt,1,76.975066267,10.2729574441
Neerar Dam,neerar dam,57,0,0,0,tt,1,76.9751389623,10.2731683823
Neerar Dam,neerar dam,58,0,0,0,tt,1,76.9750264271,10.2733507621
Neerar Dam,neerar dam,59,1,1,0,tt,1,76.9748427817,10.27348448
Neerar Dam,neerar dam,60,1,1,0,tt,1,76.9746972467,10.2736576458
Neerar Dam,neerar dam,61,1,1,0,tt,1,76.974688036,10.2738761431
Neerar Dam,neerar dam,62,1,1,0,tt,1,76.9747594081,10.2740907673
Neerar Dam,neerar dam,63,1,1,0,tt,1,76.9749042778,10.274224912
Neerar Dam,neerar dam,64,1,1,0,tt,1,76.9749641506,10.274021586
Neerar Dam,neerar dam,65,0,0,0,tt,1,76.9750077517,10.2738001076
Neerar Dam,neerar dam,66,0,0,0,tt,1,76.975155575,10.273630098
Neerar Dam,neerar dam,67,0,0,0,tt,1,76.9753641528,10.273557909
Neerar Dam,neerar dam,68,0,0,0,tt,1,76.9755566819,10.2736609124
Neerar Dam,neerar dam,69,1,1,0,tt,1,76.9756359137,10.2738702578
Neerar Dam,neerar dam,70,0,0,0,tt,1,76.9756948217,10.2740885203
Neerar Dam,neerar dam,71,1,1,0,tt,1,76.9757698704,10.2743012268
Neerar Dam,neerar dam,72,0,0,0,tt,1,76.9758853288,10.274495938
Neerar Dam,neerar dam,73,0,0,0,tt,1,76.9760119384,10.2746813556
Neerar Dam,neerar dam,74,0,0,0,tt,1,76.9761670215,10.2748459373
Neerar Dam,neerar dam,75,1,1,0,tt,1,76.9763582484,10.2749690573
Neerar Dam,neerar dam,76,1,1,0,tt,1,76.9765390955,10.2751055536
Neerar Dam,neerar dam,77,1,1,0,tt,1,76.9765811901,10.2753241785
Neerar Dam,neerar dam,78,1,1,0,tt,1,76.9766224075,10.2755463842
Neerar Dam,neerar dam,79,0,0,0,tt,1,76.9767591885,10.2757114631
Neerar Dam,neerar dam,80,1,1,0,tt,1,76.9769380177,10.2758440641
Neerar Dam,neerar dam,81,1,1,0,tt,1,76.9769510525,10.2760520793
Neerar Dam,neerar dam,82,0,0,0,tt,1,76.97672676,10.27607958
Neerar Dam,neerar dam,83,1,1,0,tt,1,76.9765567586,10.2761773231
Neerar Dam,neerar dam,84,1,1,0,tt,1,76.976709133,10.2763323262
Neerar Dam,neerar dam,85,0,0,0,tt,1,76.9767275171,10.2764909278
Neerar Dam,neerar dam,86,0,0,0,tt,1,76.976507099,10.2764621653
Neerar Dam,neerar dam,87,1,1,0,tt,1,76.9762935029,10.276384523
Neerar Dam,neerar dam,88,1,1,0,tt,1,76.9760778432,10.2763283915
Neerar Dam,neerar dam,89,0,0,0,tt,1,76.9761707846,10.2764960282
Neerar Dam,neerar dam,90,1,1,0,tt,1,76.9763557218,10.2765875555
Neerar Dam,neerar dam,91,0,0,0,tt,1,76.9765683635,10.2766679734
Neerar Dam,neerar dam,92,1,1,0,tt,1,76.9767826477,10.2767446601
Neerar Dam,neerar dam,93,1,1,0,tt,1,76.9770078016,10.2767722406
Neerar Dam,neerar dam,94,0,0,0,tt,1,76.977230369,10.2768215333
Neerar Dam,neerar dam,95,0,0,0,tt,1,76.9774533519,10.2768688159
Neerar Dam,neerar dam,96,0,0,0,tt,1,76.977668236,10.276943963
Neerar Dam,neerar dam,97,0,0,0,tt,1,76.9778296449,10.2770709133
Neerar Dam,neerar dam,98,0,0,0,tt,1,76.9779559786,10.2772582361
Neerar Dam,neerar dam,99,0,0,0,tt,1,76.978115037,10.2774142367
Neerar Dam,neerar dam,100,0,0,0,tt,1,76.9783408072,10.2774216759
Neerar Dam,neerar dam,101,0,0,0,tt,1,76.9785650325,10.2774585999
Neerar Dam,neerar dam,102,0,0,0,tt,1,76.9787909318,10.2774793941
Neerar Dam,neerar dam,103,1,1,0,tt,1,76.9789888575,10.2775824433
Neerar Dam,neerar dam,104,0,0,0,tt,1,76.9791233533,10.2777599104
Neerar Dam,neerar dam,105,1,1,0,tt,1,76.9792791237,10.2779227667
Neerar Dam,neerar dam,106,1,1,0,tt,1,76.9794919749,10.2779654523
Neerar Dam,neerar dam,107,1,1,0,tt,1,76.9796898135,10.2778573667
Neerar Dam,neerar dam,108,1,1,0,tt,1,76.979903922,10.2778093525
Neerar Dam,neerar dam,109,1,1,0,tt,1,76.9798667566,10.2779920039
Neerar Dam,neerar dam,110,0,0,0,tt,1,76.9796900587,10.2781322102
Neerar Dam,neerar dam,111,0,0,0,tt,1,76.9794725672,10.2781967954
Neerar Dam,neerar dam,112,0,0,0,tt,1,76.979253183,10.278145829
Neerar Dam,neerar dam,113,0,0,0,tt,1,76.9790622292,10.2780234899
Neerar Dam,neerar dam,114,0,0,0,tt,1,76.9788788328,10.2778903719
Neerar Dam,neerar dam,115,1,1,0,tt,1,76.9786764311,10.2777895666
Neerar Dam,neerar dam,116,0,0,0,tt,1,76.9784575282,10.2777299806
Neerar Dam,neerar dam,117,0,0,0,tt,1,76.9782411901,10.2777788421
Neerar Dam,neerar dam,118,0,0,0,tt,1,76.9780176866,10.2778121923
Neerar Dam,neerar dam,119,0,0,0,tt,1,76.977807599,10.277885773
Neerar Dam,neerar dam,120,0,0,0,tt,1,76.9777084043,10.2780837714
Neerar Dam,neerar dam,121,0,0,0,tt,1,76.9777584949,10.2783012963
Neerar Dam,neerar dam,122,1,1,0,tt,1,76.9777978846,10.2785117975
Neerar Dam,neerar dam,123,1,1,0,tt,1,76.9777798721,10.2787309074
Neerar Dam,neerar dam,124,0,0,0,tt,1,76.9779145693,10.2789104945
Neerar Dam,neerar dam,125,1,1,0,tt,1,76.9780695063,10.2790763844
Neerar Dam,neerar dam,126,1,1,0,tt,1,76.9782078801,10.2792535546
Neerar Dam,neerar dam,127,0,0,0,tt,1,76.9781872247,10.2794685042
Neerar Dam,neerar dam,128,0,0,0,tt,1,76.9781222094,10.2796830815
Neerar Dam,neerar dam,129,1,1,0,tt,1,76.9781642589,10.2799036602
Neerar Dam,neerar dam,130,1,1,0,tt,1,76.9782665476,10.280105368
Neerar Dam,neerar dam,131,0,0,0,tt,1,76.9782810015,10.2803210348
Neerar Dam,neerar dam,132,0,0,0,tt,1,76.9780933076,10.2804146059
Neerar Dam,neerar dam,133,0,0,0,tt,1,76.977876342,10.2803549424
Neerar Dam,neerar dam,134,0,0,0,tt,1,76.9776844078,10.2802341876
Neerar Dam,neerar dam,135,0,0,0,tt,1,76.9774898354,10.2801173293
Neerar Dam,neerar dam,136,0,0,0,tt,1,76.9772864442,10.2800167325
