"Year","verbatimLocality","Fragment","Point","0-1m","1-2m","2-4m","4-8m","8-16m","16-24m","24-32m","over32m","VertStrata","CanopyHeight","CanopyOpenness","CanopyCover","CanopyOverlap","UC","MC","CC","Altitude","RfShrub","Coffee","Maesopsis","Strobilanthes","TotalShrub","Liana","Cane","Lantana","Bamboo","LeafLitter","CutTrees"
2005,"L.Manamboli","Manamboli",24,1,1,0,1,1,1,0,0,5,20,0,100.00,3,2,3,4,740,10,7,0,0,17,0,0,0,"NA","NA","NA"
2005,"L.Manamboli","Manamboli",25,1,0,0,0,1,1,1,0,4,29,0,100.00,3,2,2,4,720,4,1,0,1,6,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",1,1,1,1,1,1,0,1,0,6,30,0,100.00,2,4,3,2,960,14,0,0,0,14,3,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",2,1,1,1,1,1,0,0,0,5,16,0,100.00,2,4,2,2,970,11,0,0,0,11,5,1,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",3,1,1,1,0,1,1,0,0,5,21,0,100.00,3,3,1,4,980,12,0,0,0,12,0,1,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",4,1,1,1,1,1,1,1,0,7,21,0,100.00,2,4,4,2,970,9,0,0,0,9,3,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",5,1,1,1,1,1,0,0,0,5,9,0,100.00,1,4,3,0,960,7,0,0,0,7,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",6,1,1,1,1,0,1,1,1,7,35,0,100.00,4,4,1,1,960,18,0,0,0,18,1,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",7,1,0,0,0,0,1,1,0,3,30,2.5,97.50,2,1,0,4,970,5,0,0,0,5,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",8,1,1,1,1,1,0,0,0,5,10,0.5,99.50,1,4,3,0,"NA",9,0,0,0,9,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",9,1,0,1,1,0,0,1,0,4,31,0,100.00,2,2,4,4,970,3,0,0,0,3,2,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",10,1,1,1,1,0,1,1,1,7,35,0,100.00,2,3,4,4,1000,4,0,0,0,4,1,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",11,1,1,1,1,1,0,0,0,5,18,0,100.00,1,4,4,1,970,18,0,0,0,18,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",12,1,1,1,1,1,0,0,0,5,15,0,100.00,1,4,3,1,960,13,0,0,0,13,2,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",13,1,1,1,0,0,1,0,0,4,20,0,100.00,2,3,2,4,940,9,0,0,0,9,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",14,1,1,1,1,1,1,1,0,7,27,0,100.00,2,4,3,3,960,11,0,0,0,11,1,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",15,1,1,1,0,1,1,1,0,6,30,0.75,99.25,2,2,2,3,960,9,0,0,0,9,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",16,1,1,0,0,1,0,0,0,3,15,5.25,94.75,1,4,3,1,960,12,0,0,0,12,3,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",17,1,1,1,1,1,1,1,0,7,30,0,100.00,4,1,4,4,960,4,0,0,0,4,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",18,1,0,1,1,1,1,1,0,6,25,3.25,96.75,2,2,1,2,940,7,0,0,0,7,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",19,1,1,1,1,0,1,0,0,5,22,4.5,95.50,2,1,4,3,"NA",5,0,0,1,6,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",20,1,1,0,1,1,0,0,0,4,12,2,98.00,2,3,2,2,840,8,0,0,6,14,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",21,1,1,1,1,0,1,0,1,6,24,1,99.00,3,1,3,4,830,9,4,0,0,13,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",22,1,1,1,1,0,0,0,0,4,5,0,100.00,1,1,4,1,850,6,0,0,0,6,0,0,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",23,1,1,0,1,0,1,1,1,6,40,10,90.00,3,3,2,3,880,3,0,0,0,3,2,1,0,"NA","NA","NA"
2005,"Tata Finlay","Old Valparai",24,1,1,1,1,1,1,0,0,6,17,0,100.00,1,2,4,1,880,7,0,0,0,7,0,0,0,"NA","NA","NA"
2005,"V3","Varattuparai 1-3",1,1,1,1,0,1,0,0,0,4,16,0,100.00,2,4,4,3,1000,9,0,0,0,9,5,0,0,"NA","NA","NA"
2005,"V3","Varattuparai 1-3",2,1,1,1,0,0,0,0,0,3,10,0.75,99.25,1,4,1,1,970,26,0,0,0,26,3,0,0,"NA","NA","NA"
2005,"V3","Varattuparai 1-3",3,1,1,1,1,0,0,0,0,4,8,11.5,88.50,1,3,2,1,970,14,0,0,0,14,0,1,0,"NA","NA","NA"
2005,"V3","Varattuparai 1-3",4,1,1,1,1,1,0,0,0,5,9,1,99.00,1,4,4,1,970,7,0,0,0,7,6,0,1,"NA","NA","NA"
2005,"V3","Varattuparai 1-3",5,1,1,1,1,1,0,0,0,5,10,0,100.00,1,3,3,1,970,15,0,0,0,15,5,1,0,"NA","NA","NA"
2005,"V2","Varattuparai 1-3",6,1,1,1,1,0,0,0,0,4,6,0,100.00,1,4,2,1,"NA",14,0,0,0,14,0,0,1,"NA","NA","NA"
2005,"V2","Varattuparai 1-3",7,1,1,1,1,0,0,0,0,4,7,0,100.00,1,4,2,1,980,19,0,0,0,19,0,1,0,"NA","NA","NA"
2005,"V2","Varattuparai 1-3",8,1,1,1,1,1,0,0,0,5,12,0,100.00,2,4,1,4,980,8,0,0,0,8,0,0,0,"NA","NA","NA"
2005,"V2","Varattuparai 1-3",9,1,1,1,1,0,0,0,0,4,7,0,100.00,1,4,2,1,980,7,0,0,0,7,0,0,0,"NA","NA","NA"
2005,"V2","Varattuparai 1-3",10,1,1,1,1,0,0,0,0,4,7,0,100.00,1,4,2,1,1000,7,0,0,0,7,1,0,0,"NA","NA","NA"
2005,"V1","Varattuparai 1-3",11,1,1,1,1,1,1,0,0,6,24,1,99.00,2,2,4,3,980,10,1,0,0,11,0,0,0,"NA","NA","NA"
2005,"V1","Varattuparai 1-3",12,1,0,1,1,1,0,0,0,4,15,0,100.00,2,2,4,4,960,1,4,0,0,5,1,0,0,"NA","NA","NA"
2005,"V1","Varattuparai 1-3",13,1,1,0,1,1,1,0,0,5,18,0,100.00,2,2,4,3,960,6,2,0,0,8,0,0,0,"NA","NA","NA"
2005,"V1","Varattuparai 1-3",14,1,0,1,0,1,0,0,0,3,10,0,100.00,1,2,4,1,960,7,10,0,0,17,1,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",1,1,0,0,1,0,0,0,0,2,8,5,95.00,1,1,3,1,970,1,0,2,0,3,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",2,1,1,1,1,1,1,0,0,6,20,0,100.00,2,2,4,1,970,18,0,0,0,18,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",3,1,1,0,1,1,0,0,0,4,11,0.5,99.50,1,1,4,1,950,3,0,1,0,4,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",4,1,1,1,1,1,0,0,0,5,16,0,100.00,1,3,4,1,950,4,1,2,0,7,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",5,1,1,0,1,1,0,0,0,4,10,0,100.00,1,2,4,1,980,5,1,0,0,6,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",6,1,1,0,0,1,0,0,0,3,15,0,100.00,1,3,4,1,"NA",1,7,0,0,8,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",7,1,1,1,1,1,1,0,0,6,17,0.75,99.25,1,2,3,1,980,5,2,0,0,7,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",8,1,1,1,0,0,1,0,0,4,18,2.75,97.25,2,1,2,2,"NA",7,2,1,0,10,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",9,1,1,1,1,1,0,0,0,5,14,0,100.00,1,1,4,1,950,5,1,0,0,6,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",10,1,0,0,0,0,1,1,0,3,30,17.5,82.50,2,1,0,1,940,4,1,0,0,5,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",11,1,1,1,0,1,0,0,0,4,12,0.5,99.50,2,1,3,1,960,14,0,0,0,14,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",12,1,1,0,1,1,0,0,0,4,16,0.5,99.50,1,1,4,1,1000,11,0,0,0,11,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",13,1,1,1,1,1,1,1,0,7,30,1.5,98.50,2,2,4,2,1000,4,2,2,0,8,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",14,1,0,1,1,1,0,0,0,4,10,1.75,98.25,1,1,3,1,1000,5,1,2,0,8,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",15,1,1,1,1,1,0,0,0,5,10,0.25,99.75,1,3,3,1,995,20,1,1,0,22,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",16,1,0,1,1,0,0,0,1,4,40,2.25,97.75,2,1,4,4,"NA",10,1,0,0,11,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",17,1,0,0,0,1,1,1,0,4,27,1.75,98.25,2,1,1,3,980,1,0,0,0,1,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",18,1,0,1,1,1,1,1,0,6,27,0,100.00,2,1,4,4,980,4,0,0,0,4,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",19,1,1,0,0,1,1,1,0,5,28,1,99.00,3,2,1,4,990,2,3,0,0,5,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",20,1,1,1,1,1,1,1,0,7,30,0,100.00,2,2,4,3,990,5,1,7,0,13,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",21,1,1,0,1,0,1,0,0,4,18,18.25,81.75,2,1,1,2,980,3,0,0,0,3,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",22,0,1,0,1,0,0,0,0,2,7,1.44,98.56,1,1,2,1,1060,6,3,1,0,10,0,0,0,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",23,1,0,0,1,1,0,1,1,5,36,0,100.00,2,1,3,4,1070,19,0,3,0,22,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",24,0,0,0,0,0,0,0,1,1,40,31.5,68.50,1,1,1,1,1090,0,0,0,0,0,0,0,1,"NA","NA","NA"
2005,"Korangumudi","Korangumudi",25,1,1,0,1,1,0,0,0,4,15,0,100.00,2,2,4,2,1080,7,4,0,0,11,0,0,1,"NA","NA","NA"
2005,"Andiparai","Andiparai",1,1,1,1,1,1,0,0,0,5,15,0,100.00,1,3,4,1,1210,14,0,0,2,16,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",2,1,1,1,1,1,1,1,0,7,30,0,100.00,2,3,4,3,1230,8,0,0,2,10,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",3,1,1,1,1,1,1,1,1,8,33,0,100.00,4,2,4,4,1230,4,0,0,1,5,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",4,1,1,1,1,1,1,1,0,7,28,0,100.00,3,3,4,4,1250,10,0,0,12,22,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",5,1,1,1,1,1,1,0,0,6,18,0,100.00,4,2,4,3,1240,13,0,0,3,16,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",6,1,1,1,1,1,0,0,0,5,10,0,100.00,1,2,3,1,1230,15,0,0,0,15,0,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",7,1,1,1,1,1,0,0,0,5,15,0,100.00,2,2,4,2,1270,6,3,0,2,11,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",8,1,1,1,1,1,0,0,0,5,16,0,100.00,3,3,3,3,1280,18,0,0,0,18,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",9,1,1,1,0,1,1,0,0,5,20,0,100.00,3,3,1,4,1240,15,0,0,1,16,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",10,1,1,1,1,1,1,1,0,7,25,0,100.00,3,4,4,3,1240,19,0,0,2,21,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",11,1,1,1,1,0,0,0,0,4,7,0,100.00,1,4,3,1,1220,19,3,0,0,22,0,1,1,"NA","NA","NA"
2005,"Andiparai","Andiparai",12,1,0,1,1,0,0,0,0,3,15,0,100.00,1,1,4,1,1220,5,0,0,0,5,1,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",13,1,0,0,1,1,0,0,0,3,16,0,100.00,4,4,3,4,1380,30,0,0,0,30,0,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",14,1,1,1,1,1,0,0,0,5,15,0,100.00,3,3,4,4,1290,20,0,0,0,20,0,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",15,0,0,1,1,1,0,0,0,3,16,1.5,98.50,2,1,3,2,1300,2,0,0,2,4,0,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",16,1,1,1,1,1,0,0,0,5,15,0,100.00,4,1,4,4,1300,33,0,0,0,33,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",17,1,0,0,1,1,1,0,0,4,20,0,100.00,3,1,4,4,1300,4,0,0,0,4,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",18,1,1,1,0,1,1,1,1,7,33,0,100.00,4,2,3,4,1290,20,0,0,0,20,0,1,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",19,1,0,1,1,0,0,0,0,3,8,0,100.00,2,1,4,1,1300,4,0,0,0,4,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",20,1,1,1,0,1,1,1,0,6,27,0,100.00,4,4,4,4,1300,5,0,0,2,7,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",21,1,0,0,1,1,1,1,0,5,27,0.75,99.25,3,1,2,3,1300,6,0,0,2,8,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",22,1,1,1,0,1,1,1,0,6,30,0,100.00,4,1,3,4,1300,6,0,0,4,10,1,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",23,1,1,1,1,1,1,1,0,7,35,0,100.00,4,4,4,4,1300,18,0,0,0,18,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",24,1,1,1,0,1,1,1,1,7,33,0,100.00,4,2,4,4,1300,14,0,0,0,14,0,0,0,"NA","NA","NA"
2005,"Andiparai","Andiparai",25,1,1,1,0,1,1,1,0,6,25,0,100.00,3,2,2,4,1270,14,0,0,0,14,0,0,0,"NA","NA","NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ01",1,1,1,1,0,1,1,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",7,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ02",1,1,1,0,0,1,1,1,6,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",87,"NA",0,"NA","NA",6.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ03",0,0,1,1,1,1,1,0,5,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",93,"NA",0,"NA","NA",6,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ04",1,1,1,1,1,1,0,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",4,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ05",1,1,1,0,0,0,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",65,"NA",0,"NA","NA",3.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ06",1,0,1,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",5.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ07",1,1,1,1,1,1,1,1,8,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",5.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ08",1,1,0,1,0,0,0,1,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",64,"NA",0,"NA","NA",8,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ09",1,0,0,1,0,1,1,1,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",88,"NA",0,"NA","NA",9.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ10",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",2,"NA","NA",9.5,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ11",1,0,0,0,0,1,1,0,3,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",110,"NA",0,"NA","NA",11,"NA"
2019,"36th Hairpin Bend","Iyerpadi Akkamalai","AKPCQ12",1,1,1,0,1,1,1,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",2,"NA","NA",9,"NA"
2019,"Iyerpadi","Iyerpadi Akkamalai","AKPCQ13",0,1,0,1,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",76,"NA",1,"NA","NA",5.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ01",1,1,0,1,1,1,0,0,5,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",39,"NA",0,"NA","NA",2,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ02",0,1,1,1,1,0,0,0,4,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",7,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ03",0,1,1,1,1,0,0,0,4,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ04",0,1,0,0,1,1,0,0,3,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",77,"NA",0,"NA","NA",4,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ05",1,1,0,1,1,1,1,1,7,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",5.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ06",0,0,1,1,1,1,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",37,"NA",0,"NA","NA",3,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ07",0,0,0,1,1,1,1,1,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",54,"NA",0,"NA","NA",5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ08",0,0,1,0,0,0,1,1,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",12,"NA",0,"NA","NA",2.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ09",1,0,0,0,0,1,0,0,2,"NA",64,36,"NA","NA","NA","NA","NA","NA","NA","NA","NA",15,"NA",0,"NA","NA",5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ10",1,1,1,0,0,1,0,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",1.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ11",1,0,0,0,1,0,0,0,2,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",13,"NA",0,"NA","NA",0.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ12",1,0,0,1,1,1,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",3,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ13",1,1,0,0,1,0,1,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",0,"NA","NA",2,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ14",0,0,1,1,1,0,0,0,3,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",60,"NA",0,"NA","NA",1.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ15",1,1,0,0,1,0,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",0.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ16",1,0,1,1,0,1,0,0,4,"NA",7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",3.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ17",1,0,0,1,1,0,0,0,3,"NA",8,92,"NA","NA","NA","NA","NA","NA","NA","NA","NA",29,"NA",0,"NA","NA",1.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ18",1,1,1,0,1,1,0,0,5,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",0.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ19",1,0,1,1,1,1,0,0,5,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA",0,"NA","NA",1.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ20",1,1,1,0,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",50,"NA",0,"NA","NA",1,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ21",0,0,0,0,1,1,0,0,2,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",38,"NA",0,"NA","NA",3,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ22",0,0,0,1,1,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",40,"NA",0,"NA","NA",0,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ23",0,0,1,1,0,0,1,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",44,"NA",0,"NA","NA",1.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ24",1,1,0,1,1,1,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",34,"NA",0,"NA","NA",5.5,"NA"
2019,"Karian-Shola","Karian Shola","KSPCQ25",0,0,1,1,1,1,0,0,4,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",26,"NA",0,"NA","NA",4,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ01",0,1,1,0,1,1,0,0,4,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",98,"NA",0,"NA","NA",2.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ02",0,0,0,0,0,1,1,0,2,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",120,"NA",0,"NA","NA",2,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ03",0,1,0,1,0,1,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",56,"NA",0,"NA","NA",4.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ04",1,0,1,1,1,1,1,0,6,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",68,"NA",0,"NA","NA",0.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ05",0,0,1,1,1,1,0,0,4,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",71,"NA",0,"NA","NA",1.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ06",0,0,1,0,1,1,0,0,3,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",1.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ07",0,0,0,0,0,0,0,0,0,"NA",22,78,"NA","NA","NA","NA","NA","NA","NA","NA","NA",91,"NA",0,"NA","NA",2,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ08",0,0,1,1,0,0,0,0,2,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",32,"NA",0,"NA","NA",2,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ09",0,0,0,1,1,1,0,0,3,"NA",4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",45,"NA",0,"NA","NA",3,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ10",1,0,0,1,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",45,"NA",0,"NA","NA",3,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ11",1,1,1,1,0,0,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",3.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ12",0,1,1,1,1,0,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",145,"NA",0,"NA","NA",4,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ13",0,1,1,1,1,0,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",160,"NA",0,"NA","NA",1.5,"NA"
2019,"Korangamudi","Korangumudi","KOPCQ14",0,0,1,1,0,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",106,"NA",0,"NA","NA",1.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ01",1,1,1,1,0,0,1,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",0.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ02",0,1,0,1,1,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",46,"NA",0,"NA","NA",5.5,"NA"
2019,"Manamboly","Manamboli","MAPCQ03",1,1,1,1,1,0,0,0,5,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",63,"NA",0,"NA","NA",3,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ01",1,0,0,1,1,0,0,0,3,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",53,"NA",0,"NA","NA",3.5,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ02",0,0,1,1,0,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",76,"NA",0,"NA","NA",4,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ03",0,0,1,1,1,0,0,0,3,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62,"NA",0,"NA","NA",4.5,"NA"
2019,"Murugaali-BlackBridge","Murugalli Black Bridge","BBPCQ04",0,1,0,1,1,0,0,0,3,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",152,"NA",0,"NA","NA",6,"NA"
