"Year","verbatimLocality","Fragment","Point_name","pointID","Tree_no","verbatimIdentification","scientificName","nativeAlien","kingdom","phylum","Distance_eff","Girth_eff","locationRemarks","SpCode","TreeHeight","identificationRemarks","occurrenceRemarks"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_16","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.9,95,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_17","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,180,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_17","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.6,35,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_17","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.6,65,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_17","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.9,70,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_18","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",5,73,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_18","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.85,45,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_18","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.45,45,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_18","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.45,43,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_19","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.35,50,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_19","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,140,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_19","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.3,55,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_19","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.2,80,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_20","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.15,150,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_20","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.4,58,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_20","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.3,140,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_20","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.4,120,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_21","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.85,60,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_21","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.85,45,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_21","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.65,150,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_21","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.6,60,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_22","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.1,195,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_22","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,115,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_22","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,295,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_22","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.3,63,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_23","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,120,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_23","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.35,65,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_23","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.35,138,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_23","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.95,77,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_24","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.4,100,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_24","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,31,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_24","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.4,110,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_24","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.3,120,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_25","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",8.3,195,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_25","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.8,300,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_25","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.9,245,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_25","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",8,72,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_26","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,90,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_26","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.8,160,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_26","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,95,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_26","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",4,260,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_27","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.25,183,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_27","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",0.7,65,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_27","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.4,270,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_27","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.9,125,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_28","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3,110,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_28","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,150,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_28","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.25,210,"NA","NA","NA","NA","NA"
2005,"36th Hairpin Bend","Iyerpadi Akkamalai","Iyerpadi – Akkamalai","2005_Iyerpadi – Akkamalai_28","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",9.6,95,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_1","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.6,80,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_1","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.8,34,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_1","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",6.55,38,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_1","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.2,41,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_2","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.2,67,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_2","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.35,109,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_2","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.95,37,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_2","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4.1,47,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_3","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",11,140,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_3","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",9.2,206,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_3","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.2,112,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_3","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.7,714,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_4","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.8,74,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_4","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.45,56,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_4","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.2,112,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_4","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",8.5,92,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_5","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.85,158,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_5","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.4,112,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_5","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",10.4,120,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_5","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.4,131,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_6","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.5,70,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_6","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.4,81,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_6","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.5,95,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_6","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.95,160,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_7","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.5,134,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_7","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.25,46,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_7","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.65,95,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_7","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4.15,71,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_8","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.6,170,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_8","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.3,100,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_8","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",8.7,125,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_8","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.4,35,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_9","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.45,140,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_9","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.2,95,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_9","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.5,205,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_9","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.35,195,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_10","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.3,210,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_10","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.9,120,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_10","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",7,225,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_10","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",13.4,320,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_11","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",1.2,130,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_11","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",1.57,90,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_11","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",8.1,230,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_11","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4.2,100,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_12","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",6.6,152,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_12","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5,150,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_12","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",10,105,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_12","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.7,170,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_13","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.7,173,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_13","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.7,152,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_13","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.2,38,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_13","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.55,153,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_14","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",8.3,52,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_14","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",9.65,94,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_14","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4,55,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_14","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",5,122,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_15","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.1,150,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_15","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4.15,52,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_15","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",6.6,100,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_15","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",12.5,345,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_16","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.8,114,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_16","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",6.8,57,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_16","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.8,360,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_16","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",9.85,116,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_17","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",7.5,92,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_17","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",9.3,38,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_17","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.8,190,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_17","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3,52,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_18","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",6.1,207,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_18","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",15.3,235,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_18","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",4.3,265,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_18","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",6.1,210,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_19","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.2,121,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_19","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.6,117,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_19","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",8.55,115,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_19","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",8.5,120,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_20","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.15,135,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_20","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",11.5,96,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_20","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",4.35,158,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_20","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",13.6,130,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_21","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",1.95,43,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_21","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.55,47,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_21","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.9,75,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_21","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",3.25,48,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_22","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.4,195,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_22","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",13.45,115,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_22","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",5.7,207,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_22","T4","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.25,81,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_23","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",2.25,214,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_23","T2","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",2.45,230,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_23","T3","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.35,74,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_23","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",8,205,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_24","T1","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",5.8,108,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_24","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",7.6,100,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_24","T3","Native","Tracheophyta","Native","Plantae","Tracheophyta",8.85,145,"NA","NA","NA","NA","NA"
2005,"Injipara","Injipara","Injipara","2005_Injipara_24","T4","Alien","Tracheophyta","Alien","Plantae","Tracheophyta",11.1,115,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_1","T1","Native","Tracheophyta","Native","Plantae","Tracheophyta",1.3,42,"NA","NA","NA","NA","NA"
2005,"Pannimade","Pannimade","Pannimade","2005_Pannimade_1","T2","Native","Tracheophyta","Native","Plantae","Tracheophyta",3.1,45,"NA","NA","NA","NA","NA"
